ID,AFFECTED_VERSION,CNNVD_ID,CVE_ID,PATCHES,PATCHES_LINKS,TITLE,LEVEL,vun_type,URL,Update_Time 
449,Redhat Enterprise_linux:7.0 Redhat Enterprise_linux:6.0 ,CNNVD-201601-581,CVE-2016-0595,Oracle MySQL DML组件拒绝服务漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=59899 ,Oracle MySQL DML组件拒绝服务漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201601-581,2016-01-22
450,Novell Opensuse:13.2 Novell Leap:42.1 Oracle Mysql:5.6.21 ,CNNVD-201601-580,CVE-2016-0594,Oracle MySQL DML组件拒绝服务漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=59898 ,Oracle MySQL DML组件拒绝服务漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201601-580,2016-01-22
451,Mariadb Mariadb:5.5.46 ,CNNVD-201601-533,CVE-2016-0546,Oracle MySQL Client组件任意代码执行漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=59851 ,Oracle MySQL Client组件任意代码执行漏洞,,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201601-533,2019-02-25
452,Oracle Solaris:11.3 ,CNNVD-201601-492,CVE-2016-0505,Oracle MySQL Server: Options子组件安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=59810 ,Oracle MySQL Server: Options子组件安全漏洞,,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201601-492,2019-02-25
453,Oracle Mysql:5.7.9 Oracle Mysql:5.6.27 ,CNNVD-201601-491,CVE-2016-0504,Oracle MySQL Server: DML子组件安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=59809 ,Oracle MySQL Server: DML子组件安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201601-491,2016-01-22
454,Redhat Enterprise_linux:7.0 Redhat Enterprise_linux:6.0 ,CNNVD-201601-490,CVE-2016-0503,Oracle MySQL Server: DML子组件安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=59808 ,Oracle MySQL Server: DML子组件安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201601-490,2016-01-22
455,Oracle Mysql:5.5.31 Oracle Mysql:5.6.11 ,CNNVD-201601-489,CVE-2016-0502,Oracle MySQL Server: Optimizer子组件安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=59807 ,Oracle MySQL Server: Optimizer子组件安全漏洞,,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201601-489,2019-02-18
456,Novell Suse_linux_enterprise_software_development_kit:12.0:Sp1 ,CNNVD-201510-487,CVE-2015-4913,Oracle MySQL Server 远程拒绝服务漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=58331 ,Oracle MySQL Server 远程拒绝服务漏洞,,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201510-487,2019-02-13
457,Redhat Enterprise_linux:6.0 Redhat Enterprise_linux:7.0 ,CNNVD-201510-484,CVE-2015-4910,Oracle MySQL Server 拒绝服务漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=58328 ,Oracle MySQL Server 拒绝服务漏洞,低危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201510-484,2015-10-22
458,Oracle Mysql:5.6.23 ,CNNVD-201510-479,CVE-2015-4905,Oracle MySQL Server 远程拒绝服务漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=58323 ,Oracle MySQL Server 远程拒绝服务漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201510-479,2015-10-22
459,Oracle Mysql:5.6.25 ,CNNVD-201510-478,CVE-2015-4904,Oracle MySQL Server 远程拒绝服务漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=58322 ,Oracle MySQL Server 远程拒绝服务漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201510-478,2015-10-22
460,Oracle Mysql:5.6.25 ,CNNVD-201510-470,CVE-2015-4895,Oracle MySQL Server 拒绝服务漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=58314 ,Oracle MySQL Server 拒绝服务漏洞,低危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201510-470,2015-10-22
461,Oracle Mysql:5.6.26 ,CNNVD-201510-465,CVE-2015-4890,Oracle MySQL Server 拒绝服务漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=58309 ,Oracle MySQL Server 拒绝服务漏洞,低危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201510-465,2015-10-22
462,Oracle Mysql:5.6.25 Oracle Linux:7.0 Oracle Solaris:11.3 ,CNNVD-201510-456,CVE-2015-4879,Oracle MySQL Server DML子组件安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=58300 ,Oracle MySQL Server DML子组件安全漏洞,,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201510-456,2019-02-13
463,Redhat Enterprise_linux:7.0 Redhat Enterprise_linux:6.0 Redhat Enterprise_linux_hpc_node_eus:7.2 Redhat Enterprise_linux_server:7.0 Redhat Enterprise_linux_server_aus:7.2 ,CNNVD-201510-447,CVE-2015-4870,Oracle MySQL Server Server : Parser子组件拒绝服务漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=58291 ,Oracle MySQL Server Server : Parser子组件拒绝服务漏洞,,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201510-447,2019-02-13
464,Oracle Mysql:5.6.23 ,CNNVD-201510-443,CVE-2015-4866,Oracle MySQL Server Server : InnoDB子组件拒绝服务漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=58287 ,Oracle MySQL Server Server : InnoDB子组件拒绝服务漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201510-443,2015-10-22
465,Oracle Solaris:11.3 Oracle Mysql:5.5.45 Oracle Mysql:5.6.26 ,CNNVD-201510-441,CVE-2015-4864,Oracle MySQL Server Server : Security : Privileges子组件安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=58285 ,Oracle MySQL Server Server : Security : Privileges子组件安全漏洞,,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201510-441,2019-02-13
466,Redhat Enterprise_linux:6.0 Redhat Enterprise_linux:7.0 ,CNNVD-201510-439,CVE-2015-4862,Oracle MySQL Server Server : InnoDB子组件拒绝服务漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=58283 ,Oracle MySQL Server Server : InnoDB子组件拒绝服务漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201510-439,2015-10-22
467,Novell Suse_linux_enterprise_server:12.0:Sp1 Novell Suse_linux_enterprise_software_development_kit:12.0:Sp1 Novell Leap:42.1 Novell Suse_linux_enterprise_desktop:12.0:Sp1 Novell Suse_linux_enterprise_workstation_extension:12.0:Sp1 ,CNNVD-201510-438,CVE-2015-4861,Oracle MySQL Server Server : InnoDB子组件拒绝服务漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=58282 ,Oracle MySQL Server Server : InnoDB子组件拒绝服务漏洞,,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201510-438,2019-02-13
468,Novell Suse_linux_enterprise_workstation_extension:12.0:Sp1 Novell Leap:42.1 ,CNNVD-201510-435,CVE-2015-4858,Oracle MySQL Server Server : DML子组件拒绝服务漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=58279 ,Oracle MySQL Server Server : DML子组件拒绝服务漏洞,,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201510-435,2019-02-13
469,Novell Leap:42.1 Oracle Mysql:5.5.45 Oracle Mysql:5.6.26 Oracle Linux:7.0 Oracle Solaris:11.3 ,CNNVD-201510-416,CVE-2015-4836,Oracle MySQL Server Server : SP子组件的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=58260 ,Oracle MySQL Server Server : SP子组件,,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201510-416,2019-02-13
470,Oracle Mysql:5.6.25 ,CNNVD-201510-413,CVE-2015-4833,Oracle MySQL Server Server : Partition子组件拒绝服务漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=58257 ,Oracle MySQL Server Server : Partition子组件拒绝服务漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201510-413,2015-10-22
471,Redhat Enterprise_linux_server_eus:7.2 Redhat Enterprise_linux_server:7.0 ,CNNVD-201510-410,CVE-2015-4830,Oracle MySQL Server Server : Security : Privileges子组件安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=58254 ,Oracle MySQL Server Server : Security : Privileges子组件安全漏洞,,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201510-410,2019-02-13
472,Redhat Enterprise_linux_server:7.0 Redhat Enterprise_linux:6.0 Redhat Enterprise_linux:7.0 Redhat Enterprise_linux_desktop:7.0 Redhat Enterprise_linux_hpc_node:7.0 ,CNNVD-201510-407,CVE-2015-4826,Oracle MySQL Server Server : Types子组件安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=58251 ,Oracle MySQL Server Server : Types子组件安全漏洞,,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201510-407,2019-02-13
473,Redhat Enterprise_linux_desktop:7.0 Redhat Enterprise_linux_hpc_node:7.0 Redhat Enterprise_linux_hpc_node_eus:7.2 Redhat Enterprise_linux_server:7.0 Redhat Enterprise_linux_server_aus:7.2 ,CNNVD-201510-400,CVE-2015-4819,Oracle MySQL Server Client programs子组件安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=58244 ,Oracle MySQL Server Client programs子组件安全漏洞,高危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201510-400,2015-10-22
474,Redhat Enterprise_linux_hpc_node_eus:7.2 Redhat Enterprise_linux_server:7.0 Redhat Enterprise_linux_server_aus:7.2 Redhat Enterprise_linux_server_eus:7.2 Redhat Enterprise_linux_hpc_node:7.0 ,CNNVD-201510-397,CVE-2015-4816,Oracle MySQL Server Server : InnoDB组件的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=58241 ,Oracle MySQL Server Server : InnoDB组件,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201510-397,2015-10-22
475,Redhat Enterprise_linux:7.0 Redhat Enterprise_linux:6.0 ,CNNVD-201510-396,CVE-2015-4815,Oracle MySQL Server Server : DDL子组件拒绝服务漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=58240 ,Oracle MySQL Server Server : DDL子组件拒绝服务漏洞,,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201510-396,2019-02-13
476,Oracle Mysql:5.6.26 Oracle Solaris:11.3 Oracle Mysql:5.5.45 ,CNNVD-201510-390,CVE-2015-4807,Oracle MySQL Server Server : Query Cache子组件的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=58234 ,Oracle MySQL Server Server : Query Cache子组件,,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201510-390,2019-02-13
477,Redhat Enterprise_linux_hpc_node:7.0 Redhat Enterprise_linux_hpc_node_eus:7.2 Redhat Enterprise_linux_server:7.0 Redhat Enterprise_linux_server_aus:7.2 Redhat Enterprise_linux_server_eus:7.2 ,CNNVD-201510-385,CVE-2015-4802,Oracle MySQL Server Server : Partition子组件安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=58229 ,Oracle MySQL Server Server : Partition子组件安全漏洞,,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201510-385,2019-02-13
478,Oracle Mysql:5.6.26 ,CNNVD-201510-383,CVE-2015-4800,Oracle MySQL Server Server : Optimizer子组件拒绝服务漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=58227 ,Oracle MySQL Server Server : Optimizer子组件拒绝服务漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201510-383,2015-10-22
479,Oracle Linux:7.0 ,CNNVD-201510-375,CVE-2015-4792,Oracle MySQL Server Server : Partition子组件拒绝服务漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=58219 ,Oracle MySQL Server Server : Partition子组件拒绝服务漏洞,,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201510-375,2019-02-13
480,Oracle Mysql:5.6.26 ,CNNVD-201510-374,CVE-2015-4791,Oracle MySQL Server Server : Security : Privileges子组件拒绝服务漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=58218 ,Oracle MySQL Server Server : Security : Privileges子组件拒绝服务漏洞,低危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201510-374,2015-10-22
481,Oracle Mysql:5.6.25 ,CNNVD-201510-373,CVE-2015-4766,Oracle MySQL Server Server : Security : Firewall子组件拒绝服务漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=58217 ,Oracle MySQL Server Server : Security : Firewall子组件拒绝服务漏洞,低危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201510-373,2015-10-22
482,Oracle Mysql:5.6.20 ,CNNVD-201510-370,CVE-2015-4730,Oracle MySQL Types子组件拒绝服务漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=58214 ,Oracle MySQL Types子组件拒绝服务漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201510-370,2015-10-22
483,Jsp%2fmysql_administrador_web_project Jsp%2fmysql_administrador_web:1.0 ,CNNVD-201509-178,CVE-2015-6945,,,JSP/MySQL Administrador Web 跨站脚本漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201509-178,2015-09-16
484,Jsp%2fmysql_administrador_web_project Jsp%2fmysql_administrador_web:1.0 ,CNNVD-201509-177,CVE-2015-6944,,,JSP/MySQL Administrador Web 跨站请求伪造漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201509-177,2015-09-16
485,Oracle Mysql:5.6.24 ,CNNVD-201507-603,CVE-2015-4772,,,Oracle MySQL Server Server : Partition子组件拒绝服务漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201507-603,2015-07-17
486,Oracle Mysql:5.6.24 ,CNNVD-201507-602,CVE-2015-4771,,,Oracle MySQL Server RBR子组件拒绝服务漏洞,低危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201507-602,2015-07-17
487,Canonical Ubuntu_linux:15.04 ,CNNVD-201507-600,CVE-2015-4769,,,Oracle MySQL Server 安全漏洞,低危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201507-600,2015-07-17
488,Canonical Ubuntu_linux:15.04 Canonical Ubuntu_linux:14.10 Canonical Ubuntu_linux:14.04:~~Lts~~~ Canonical Ubuntu_linux:12.04:~~Lts~~~ ,CNNVD-201507-598,CVE-2015-4767,,,Oracle MySQL Server 远程安全漏洞,低危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201507-598,2015-07-17
489,Canonical Ubuntu_linux:12.04:~~Lts~~~ ,CNNVD-201507-594,CVE-2015-4761,,,Oracle MySQL Server 拒绝服务漏洞,低危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201507-594,2015-07-17
490,Oracle Mysql:5.5.42 ,CNNVD-201507-590,CVE-2015-4757,Oracle MySQL Server 拒绝服务漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=89465 ,Oracle MySQL Server 拒绝服务漏洞,,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201507-590,2019-02-13
491,Redhat Enterprise_linux:7.0 ,CNNVD-201507-589,CVE-2015-4756,Oracle MySQL Server 拒绝服务漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=91881 ,Oracle MySQL Server 拒绝服务漏洞,,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201507-589,2019-04-23
492,Canonical Ubuntu_linux:14.04:~~Lts~~~ Canonical Ubuntu_linux:12.04:~~Lts~~~ ,CNNVD-201507-585,CVE-2015-4752,Oracle MySQL Server 拒绝服务漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=89464 ,Oracle MySQL Server 拒绝服务漏洞,,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201507-585,2019-02-13
493,Canonical Ubuntu_linux:12.04:~~Lts~~~ Canonical Ubuntu_linux:14.10 Canonical Ubuntu_linux:15.04 ,CNNVD-201507-570,CVE-2015-4737,Oracle MySQL Server 安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=89463 ,Oracle MySQL Server 安全漏洞,,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201507-570,2019-02-13
494,Oracle Mysql:5.6.24 ,CNNVD-201507-557,CVE-2015-2661,,,Oracle MySQL Server 拒绝服务漏洞,低危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201507-557,2015-07-17
495,Debian Debian_linux:8.0 ,CNNVD-201507-544,CVE-2015-2648,Oracle MySQL Server DML子组件拒绝服务漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=89462 ,Oracle MySQL Server DML子组件拒绝服务漏洞,,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201507-544,2019-02-13
496,Oracle Mysql:5.6.24 Oracle Mysql:5.5.43 Oracle Solaris:11.3 ,CNNVD-201507-539,CVE-2015-2643,Oracle MySQL Server Server:Optimizer子组件拒绝服务漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=89461 ,Oracle MySQL Server Server:Optimizer子组件拒绝服务漏洞,,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201507-539,2019-02-13
497,Canonical Ubuntu_linux:15.04 Canonical Ubuntu_linux:14.10 Canonical Ubuntu_linux:14.04:~~Lts~~~ Canonical Ubuntu_linux:12.04:~~Lts~~~ ,CNNVD-201507-538,CVE-2015-2641,,,Oracle MySQL Server Server:Security:Privileges子组件拒绝服务漏洞,低危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201507-538,2015-07-17
498,Oracle Mysql:5.6.24 ,CNNVD-201507-536,CVE-2015-2639,,,Oracle MySQL Server Server:Security:Firewall子组件安全漏洞,低危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201507-536,2015-07-17
499,Oracle Mysql:5.6.23 Oracle Mysql:5.5.43 ,CNNVD-201507-518,CVE-2015-2620,Oracle MySQL Server Server:Security:Privileges子组件安全漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=89460 ,Oracle MySQL Server Server:Security:Privileges子组件安全漏洞,,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201507-518,2019-02-13
500,Canonical Ubuntu_linux:15.04 Canonical Ubuntu_linux:14.10 Canonical Ubuntu_linux:14.04:~~Lts~~~ Canonical Ubuntu_linux:12.04:~~Lts~~~ ,CNNVD-201507-515,CVE-2015-2617,,,Oracle MySQL Server Server:Partition子组件任意代码执行漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201507-515,2015-07-17
501,Oracle Mysql:5.5.43 ,CNNVD-201507-509,CVE-2015-2611,,,Oracle MySQL Server DML子组件拒绝服务漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201507-509,2015-07-17
502,Oracle Mysql:5.5.43 Oracle Mysql:5.6.24 Oracle Solaris:11.3 ,CNNVD-201507-481,CVE-2015-2582,Oracle MySQL Server GIS子组件拒绝服务漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=89459 ,Oracle MySQL Server GIS子组件拒绝服务漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201507-481,2019-06-14
503,Mysql-Lite-Administrator_project Mysql-Lite-Administrator:-:Beta1 ,CNNVD-201506-498,CVE-2015-5064,,,MySql Lite Administrator 跨站脚本漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201506-498,2015-06-25
504,null,CNNVD-201505-320,,,,Tiny MySQL‘tinymy.php’跨站脚本漏洞,  ,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201505-320,2015-05-19
505,Oracle Mysql:1.5.1 ,CNNVD-201504-364,CVE-2015-2576,,,Oracle MySQL Utilities组件安全漏洞,低危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201504-364,2015-04-17
506,Mysql Mysql:5.1.34 ,CNNVD-201504-363,CVE-2015-2575,,,Oracle MySQL Connectors组件安全漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201504-363,2015-04-17
507,Novell Suse_linux_sdk:11.0:Sp3 Novell Suse_linux_for_vmware:11.0:Sp3:~~Server~~~ Novell Suse_linux:11.0:Sp3:~~Server~~~ Novell Suse_linux:11.0:Sp3:~~Desktop~~~ ,CNNVD-201504-361,CVE-2015-2573,Oracle MySQL Server DDL子组件拒绝服务漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=89456 ,Oracle MySQL Server DDL子组件拒绝服务漏洞,,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201504-361,2019-02-13
508,Novell Suse_linux_sdk:11.0:Sp3 Novell Suse_linux_for_vmware:11.0:Sp3:~~Server~~~ Novell Suse_linux:11.0:Sp3:~~Server~~~ Novell Suse_linux:11.0:Sp3:~~Desktop~~~ ,CNNVD-201504-359,CVE-2015-2571,Oracle MySQL Server Server:Optimizer子组件拒绝服务漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=89455 ,Oracle MySQL Server Server:Optimizer子组件拒绝服务漏洞,,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201504-359,2019-02-13
509,Oracle Solaris:11.3 ,CNNVD-201504-357,CVE-2015-2568,Oracle MySQL Server Server:Security:Privileges子组件拒绝服务漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=89454 ,Oracle MySQL Server Server:Security:Privileges子组件拒绝服务漏洞,,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201504-357,2019-02-13
510,Novell Suse_linux_sdk:11.0:Sp3 Novell Suse_linux_for_vmware:11.0:Sp3:~~Server~~~ Novell Suse_linux:11.0:Sp3:~~Server~~~ ,CNNVD-201504-356,CVE-2015-2567,,,Oracle MySQL Server Server:Security:Privileges子组件拒绝服务漏洞,低危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201504-356,2015-04-17
511,Oracle Mysql:5.6.22 ,CNNVD-201504-355,CVE-2015-2566,,,Oracle MySQL Server Server:DML子组件拒绝服务漏洞,低危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201504-355,2015-04-17
512,Oracle Mysql:5.6.23 ,CNNVD-201504-353,CVE-2015-0511,,,Oracle MySQL Server Server:SP子组件拒绝服务漏洞,低危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201504-353,2015-04-17
513,Oracle Mysql:5.6.23 ,CNNVD-201504-350,CVE-2015-0508,,,Oracle MySQL Server Server:InnoDB子组件拒绝服务漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201504-350,2015-04-17
514,Oracle Mysql:5.6.23 ,CNNVD-201504-349,CVE-2015-0507,,,Oracle MySQL Server Server:Memcached子组件拒绝服务漏洞,低危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201504-349,2015-04-17
515,Oracle Mysql:5.6.23 ,CNNVD-201504-348,CVE-2015-0506,,,Oracle MySQL Server Server:InnoDB子组件拒绝服务漏洞,低危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201504-348,2015-04-17
516,Oracle Solaris:11.3 Oracle Mysql:5.6.23 Oracle Mysql:5.5.42 ,CNNVD-201504-347,CVE-2015-0505,Oracle MySQL Server Server:DDL子组件拒绝服务漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=89453 ,Oracle MySQL Server Server:DDL子组件拒绝服务漏洞,,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201504-347,2019-02-11
517,Oracle Mysql:5.6.23 ,CNNVD-201504-345,CVE-2015-0503,,,Oracle MySQL Server Server:Partition子组件拒绝服务漏洞,中危,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201504-345,2015-04-17
518,Oracle Mysql:5.6.23 Oracle Mysql:5.5.42 ,CNNVD-201504-343,CVE-2015-0501,Oracle MySQL Server Server:Compiling子组件拒绝服务漏洞的修复措施 ,http://www.cnnvd.org.cn/web/xxk/bdxqById.tag?id=89452 ,Oracle MySQL Server Server:Compiling子组件拒绝服务漏洞,,MySql,http://www.cnnvd.org.cn/web/xxk/ldxqById.tag?CNNVD=CNNVD-201504-343,2019-02-11
